"predicted","species","cultivar","ncal","split","location","year","fit","observed"
117.25,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",1983,"baseline",116
120.29,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",1978,"baseline",121
98.12,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",2011,"baseline",99
101.46,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",1989,"baseline",105
91.04,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",2014,"baseline",95
124.12,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",1982,"baseline",116
110.29,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",2012,"baseline",99
103.38,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",2007,"baseline",106
101.25,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",1991,"baseline",103
114.42,"Sweet Cherry","Burlat","full","Calibration","Klein-Altendorf",2008,"baseline",111
98.54,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",1981,"baseline",102
125.17,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",1984,"baseline",125
116.08,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",1987,"baseline",117
109.12,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",1993,"baseline",110
113.12,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",1995,"baseline",116
94.04,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",2005,"baseline",104
114.04,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",2006,"baseline",116
113.12,"Sweet Cherry","Burlat","full","Validation","Klein-Altendorf",2015,"baseline",107
119.17,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2006,"baseline",126
107.21,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2007,"baseline",107
121.21,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1989,"baseline",124
96,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2014,"baseline",98
112,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1998,"baseline",113
120.42,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2016,"baseline",119
114.29,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2000,"baseline",115
102.75,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2020,"baseline",103
119.83,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2008,"baseline",117
107.08,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2003,"baseline",111
103.92,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1990,"baseline",113
116.21,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1991,"baseline",108
104,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2017,"baseline",103
123.04,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1992,"baseline",122
109.17,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2018,"baseline",109
106.08,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2011,"baseline",102
100.08,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2002,"baseline",114
119.33,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2015,"baseline",111
113.92,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1999,"baseline",114
118.92,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2012,"baseline",111
117.46,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2010,"baseline",112
115.29,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",1997,"baseline",104
107.29,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2019,"baseline",108
109.96,"Sweet Cherry","Regina","full","Calibration","Klein-Altendorf",2009,"baseline",106
123.38,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",1988,"baseline",123
113.08,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",1993,"baseline",114
117.62,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",1994,"baseline",115
123.25,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",1996,"baseline",120
121.42,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",2001,"baseline",123
107.88,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",2004,"baseline",112
104.12,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",2005,"baseline",109
121.96,"Sweet Cherry","Regina","full","Validation","Klein-Altendorf",2013,"baseline",120
116.33,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2015,"baseline",110
117.12,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2006,"baseline",122
120.75,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2001,"baseline",123
113.38,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2000,"baseline",114
120.12,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1992,"baseline",119
105.33,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1991,"baseline",106
120.5,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2013,"baseline",118
100.04,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1990,"baseline",111
101.25,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2017,"baseline",102
117.96,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2012,"baseline",107
106.17,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2007,"baseline",107
102.54,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2011,"baseline",101
135.17,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1984,"baseline",128
97,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2002,"baseline",109
122.38,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1988,"baseline",125
116.17,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2010,"baseline",111
108.29,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2018,"baseline",108
118.38,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2008,"baseline",118
112.33,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1999,"baseline",113
106.04,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2003,"baseline",108
112.12,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1993,"baseline",112
110.04,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",1998,"baseline",109
108,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2009,"baseline",106
102.96,"Sweet Cherry","Schneiders","full","Calibration","Klein-Altendorf",2005,"baseline",108
130.71,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",1986,"baseline",129
119.33,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",1987,"baseline",118
117.21,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",1989,"baseline",115
116.71,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",1994,"baseline",112
106.33,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",2004,"baseline",112
94.12,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",2014,"baseline",98
113.25,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",2016,"baseline",119
106.08,"Sweet Cherry","Schneiders","full","Validation","Klein-Altendorf",2019,"baseline",103
89.42,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2022,"baseline",80
86.67,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2014,"baseline",85
87.38,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",1999,"baseline",86
92,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2015,"baseline",91
75.92,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2001,"baseline",82
75.58,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",1994,"baseline",79
76.12,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2019,"baseline",81
90.29,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2012,"baseline",90
82.33,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2009,"baseline",85
92.25,"Sweet Cherry","Rainier","scarce","Calibration","Zaragoza",2016,"baseline",92
87.29,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1991,"baseline",88
90.04,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1992,"baseline",86
95.33,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1993,"baseline",95
83.58,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1995,"baseline",83
101.04,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1996,"baseline",97
71.21,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1997,"baseline",75
82.25,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",1998,"baseline",85
74.17,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2000,"baseline",104
92.04,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2010,"baseline",91
89.04,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2011,"baseline",88
88.92,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2013,"baseline",91
74.17,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2017,"baseline",76
95.92,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2018,"baseline",92
83.17,"Sweet Cherry","Rainier","scarce","Validation","Zaragoza",2021,"baseline",77
93.08,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2009,"baseline",92
90.21,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",1998,"baseline",98
93.96,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",1999,"baseline",94
92.54,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2011,"baseline",92
102.88,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2016,"baseline",102
82,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2017,"baseline",83
104.25,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2018,"baseline",101
85.25,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2019,"baseline",86
105.54,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",1996,"baseline",104
98.17,"Sweet Cherry","Sam","scarce","Calibration","Zaragoza",2015,"baseline",98
96.17,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",1991,"baseline",100
98,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",1992,"baseline",99
100.21,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",1993,"baseline",100
82.21,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",1994,"baseline",84
93.42,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",1995,"baseline",97
79,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",1997,"baseline",85
86.25,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2000,"baseline",84
81.04,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2001,"baseline",92
99.33,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2010,"baseline",100
94.25,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2012,"baseline",95
99,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2013,"baseline",101
95.38,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2014,"baseline",97
95.17,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2021,"baseline",86
102.25,"Sweet Cherry","Sam","scarce","Validation","Zaragoza",2022,"baseline",90
82,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2019,"baseline",82
91.29,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",1991,"baseline",90
96.12,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2010,"baseline",95
97.21,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2016,"baseline",95
88.17,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",1995,"baseline",91
103.25,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",1996,"baseline",100
79,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2001,"baseline",84
93.08,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2013,"baseline",96
78.21,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2000,"baseline",77
88.42,"Sweet Cherry","Van","scarce","Calibration","Zaragoza",2021,"baseline",88
94.08,"Sweet Cherry","Van","scarce","Validation","Zaragoza",1992,"baseline",92
98.04,"Sweet Cherry","Van","scarce","Validation","Zaragoza",1993,"baseline",100
79.33,"Sweet Cherry","Van","scarce","Validation","Zaragoza",1994,"baseline",82
75.38,"Sweet Cherry","Van","scarce","Validation","Zaragoza",1997,"baseline",78
87.04,"Sweet Cherry","Van","scarce","Validation","Zaragoza",1998,"baseline",91
91,"Sweet Cherry","Van","scarce","Validation","Zaragoza",1999,"baseline",91
86.58,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2009,"baseline",85
91.08,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2011,"baseline",90
92.29,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2012,"baseline",93
91.21,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2014,"baseline",90
94.5,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2015,"baseline",94
77.38,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2017,"baseline",78
99.17,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2018,"baseline",99
98,"Sweet Cherry","Van","scarce","Validation","Zaragoza",2022,"baseline",87
90.33,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",2014,"baseline",95
132.5,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1979,"baseline",129
115.29,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1992,"baseline",114
116.71,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1983,"baseline",116
125,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1980,"baseline",122
89.04,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1990,"baseline",100
100.92,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1991,"baseline",103
112.12,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",1994,"baseline",109
103.17,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",2007,"baseline",106
109.25,"Sweet Cherry","Burlat","scarce","Calibration","Klein-Altendorf",2012,"baseline",99
120,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1978,"baseline",121
98.08,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1981,"baseline",102
123.21,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1982,"baseline",116
124.42,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1984,"baseline",125
126.12,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1986,"baseline",126
115.54,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1987,"baseline",117
116.21,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1988,"baseline",121
101.08,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1989,"baseline",105
108.25,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1993,"baseline",110
112.29,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",1995,"baseline",116
96.33,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2003,"baseline",104
96.21,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2004,"baseline",109
93.33,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2005,"baseline",104
113.25,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2006,"baseline",116
114.08,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2008,"baseline",111
103.42,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2009,"baseline",101
110,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2010,"baseline",107
97.33,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2011,"baseline",99
112.08,"Sweet Cherry","Burlat","scarce","Validation","Klein-Altendorf",2015,"baseline",107
105.88,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",2003,"baseline",111
108,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",1991,"baseline",108
103.21,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",1990,"baseline",113
112.04,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",2018,"baseline",109
113.96,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",1998,"baseline",113
107.04,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",2019,"baseline",108
107.12,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",2020,"baseline",103
112.25,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",1999,"baseline",114
102,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",2011,"baseline",102
110.5,"Sweet Cherry","Regina","scarce","Calibration","Klein-Altendorf",2009,"baseline",106
124.92,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1988,"baseline",123
123.08,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1989,"baseline",124
134.33,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1992,"baseline",122
115.25,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1993,"baseline",114
120.17,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1994,"baseline",115
140.12,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1996,"baseline",120
94.17,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",1997,"baseline",104
119.67,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",2000,"baseline",115
120.42,"Sweet Cherry","Regina","scarce","Validation","Klein-Altendorf",2001,"baseline",123
