"Temperature","Chill_response","Heat_response","species","cultivar","fit","n_cal"
6.2,41.3012954923729,0.0268363081004179,"Almond","Marta","baseline","scarce"
6.3,41.405862642772,0.0293067666695485,"Almond","Marta","baseline","scarce"
6.4,41.4966562225551,0.0318825646801314,"Almond","Marta","baseline","scarce"
6.5,41.57504290995,0.0345631256778979,"Almond","Marta","baseline","scarce"
6.6,41.6422167603775,0.0373478497630017,"Almond","Marta","baseline","scarce"
6.7,41.6992186699869,0.0402361137242747,"Almond","Marta","baseline","scarce"
6.8,41.7469541807894,0.0432272711786996,"Almond","Marta","baseline","scarce"
6.9,41.7862096208137,0.0463206527160676,"Almond","Marta","baseline","scarce"
7,41.8176666270549,0.0495155660487904,"Almond","Marta","baseline","scarce"
7.1,41.8419151341629,0.0528112961668316,"Almond","Marta","baseline","scarce"
7.2,41.8594649328375,0.056207105497723,"Almond","Marta","baseline","scarce"
7.3,41.870755912653,0.0597022340716309,"Almond","Marta","baseline","scarce"
7.4,41.8761671075386,0.0632958996914351,"Almond","Marta","baseline","scarce"
7.5,41.8760246606714,0.0669872981077806,"Almond","Marta","baseline","scarce"
7.6,41.7834619140028,0.0707756031990669,"Almond","Marta","baseline","scarce"
7.7,41.7662014219397,0.0746599671563302,"Almond","Marta","baseline","scarce"
7.8,41.7440247226943,0.0786395206729805,"Almond","Marta","baseline","scarce"
7.9,41.7171155651454,0.0827133731393486,"Almond","Marta","baseline","scarce"
8,41.6856314303526,0.0868806128420025,"Almond","Marta","baseline","scarce"
8.1,41.6497072035148,0.0911403071677844,"Almond","Marta","baseline","scarce"
8.2,41.6094583728274,0.0954915028125262,"Almond","Marta","baseline","scarce"
8.3,41.5649838143471,0.0999332259943969,"Almond","Marta","baseline","scarce"
8.4,41.5163682151827,0.104464482671829,"Almond","Marta","baseline","scarce"
8.5,41.4636841811577,0.109084258765985,"Almond","Marta","baseline","scarce"
8.6,41.4069940695136,0.1137915203877,"Almond","Marta","baseline","scarce"
8.7,41.3463515822394,0.118585214068867,"Almond","Marta","baseline","scarce"
8.8,41.2818031511684,0.123464266998194,"Almond","Marta","baseline","scarce"
8.9,41.2133891420456,0.128427587261303,"Almond","Marta","baseline","scarce"
9,41.1411449012936,0.133474064085087,"Almond","Marta","baseline","scarce"
9.1,41.0651016661412,0.138602568086304,"Almond","Marta","baseline","scarce"
9.2,39.7153548542458,0.143811951524328,"Almond","Marta","baseline","scarce"
9.3,39.6266108021548,0.149101048558004,"Almond","Marta","baseline","scarce"
9.4,39.5342358675471,0.154468675506568,"Almond","Marta","baseline","scarce"
9.5,39.4382550800461,0.15991363111454,"Almond","Marta","baseline","scarce"
9.6,39.3386924427856,0.165434696820571,"Almond","Marta","baseline","scarce"
9.7,39.2355713237863,0.171030637030144,"Almond","Marta","baseline","scarce"
9.8,39.1289147961782,0.1767001993921,"Almond","Marta","baseline","scarce"
9.9,39.0187459339068,0.182442115078911,"Almond","Marta","baseline","scarce"
10,38.5171913371877,0.188255099070633,"Almond","Marta","baseline","scarce"
10.1,38.3934517736536,0.194137850442497,"Almond","Marta","baseline","scarce"
10.2,38.2663149746561,0.200089052656043,"Almond","Marta","baseline","scarce"
10.3,38.1358100978827,0.206107373853763,"Almond","Marta","baseline","scarce"
10.4,38.0019672986545,0.212191467157163,"Almond","Marta","baseline","scarce"
10.5,37.3900846435199,0.218339970968189,"Almond","Marta","baseline","scarce"
10.6,37.2438642574295,0.224551509273949,"Almond","Marta","baseline","scarce"
10.7,37.0944764730251,0.230824691954659,"Almond","Marta","baseline","scarce"
10.8,36.4006725380534,0.237158115094748,"Almond","Marta","baseline","scarce"
10.9,36.2401032632452,0.243550361297047,"Almond","Marta","baseline","scarce"
11,36.0765801100418,0.25,"Almond","Marta","baseline","scarce"
11.1,35.3096469026174,0.256505587797816,"Almond","Marta","baseline","scarce"
11.2,35.1363096872614,0.263065668763501,"Almond","Marta","baseline","scarce"
11.3,34.3112202969962,0.269678774774684,"Almond","Marta","baseline","scarce"
11.4,34.1293505925892,0.276343425842184,"Almond","Marta","baseline","scarce"
11.5,33.2530186992224,0.283058130441221,"Almond","Marta","baseline","scarce"
11.6,33.0639672080934,0.289821385845217,"Almond","Marta","baseline","scarce"
11.7,32.1432367005294,0.2966316784621,"Almond","Marta","baseline","scarce"
11.8,31.1874232342721,0.303487484173038,"Almond","Marta","baseline","scarce"
11.9,30.2009444943432,0.310387268673536,"Almond","Marta","baseline","scarce"
12,30.0018529533862,0.317329487816803,"Almond","Marta","baseline","scarce"
12.1,29.1581296676598,0.324312587959329,"Almond","Marta","baseline","scarce"
12.2,28.1023727797894,0.331335006308585,"Almond","Marta","baseline","scarce"
12.3,27.0308811182376,0.33839517127277,"Almond","Marta","baseline","scarce"
12.4,26.0541519235543,0.345491502812526,"Almond","Marta","baseline","scarce"
12.5,25.0342351469394,0.352622412794548,"Almond","Marta","baseline","scarce"
12.6,23.0452728379634,0.359786305346999,"Almond","Marta","baseline","scarce"
12.7,22.0061060861566,0.366981577216662,"Almond","Marta","baseline","scarce"
12.8,20.0232370248864,0.374206618127746,"Almond","Marta","baseline","scarce"
12.9,17.0032939110114,0.381459811142251,"Almond","Marta","baseline","scarce"
13,0,0.388739533021843,"Almond","Marta","baseline","scarce"
13.1,0,0.396044154591121,"Almond","Marta","baseline","scarce"
13.2,0,0.403372041102223,"Almond","Marta","baseline","scarce"
13.3,0,0.410721552600682,"Almond","Marta","baseline","scarce"
13.4,0,0.418091044292431,"Almond","Marta","baseline","scarce"
13.5,0,0.425478866911912,"Almond","Marta","baseline","scarce"
13.6,0,0.432883367091172,"Almond","Marta","baseline","scarce"
13.7,0,0.440302887729878,"Almond","Marta","baseline","scarce"
13.8,0,0.447735768366173,"Almond","Marta","baseline","scarce"
13.9,0,0.455180345548283,"Almond","Marta","baseline","scarce"
14,0,0.462634953206788,"Almond","Marta","baseline","scarce"
14.1,0,0.470097923027483,"Almond","Marta","baseline","scarce"
14.2,0,0.477567584824742,"Almond","Marta","baseline","scarce"
14.3,0,0.485042266915301,"Almond","Marta","baseline","scarce"
14.4,0,0.492520296492368,"Almond","Marta","baseline","scarce"
14.5,0,0.5,"Almond","Marta","baseline","scarce"
14.6,0,0.507479703507632,"Almond","Marta","baseline","scarce"
14.7,0,0.514957733084699,"Almond","Marta","baseline","scarce"
14.8,0,0.522432415175257,"Almond","Marta","baseline","scarce"
14.9,0,0.529902076972517,"Almond","Marta","baseline","scarce"
15,0,0.537365046793212,"Almond","Marta","baseline","scarce"
15.1,0,0.544819654451717,"Almond","Marta","baseline","scarce"
15.2,0,0.552264231633827,"Almond","Marta","baseline","scarce"
15.3,0,0.559697112270122,"Almond","Marta","baseline","scarce"
15.4,0,0.567116632908828,"Almond","Marta","baseline","scarce"
15.5,0,0.574521133088087,"Almond","Marta","baseline","scarce"
15.6,0,0.581908955707569,"Almond","Marta","baseline","scarce"
15.7,0,0.589278447399318,"Almond","Marta","baseline","scarce"
15.8,0,0.596627958897777,"Almond","Marta","baseline","scarce"
15.9,0,0.60395584540888,"Almond","Marta","baseline","scarce"
16,0,0.611260466978157,"Almond","Marta","baseline","scarce"
16.1,0,0.618540188857749,"Almond","Marta","baseline","scarce"
16.2,0,0.625793381872254,"Almond","Marta","baseline","scarce"
16.3,0,0.633018422783337,"Almond","Marta","baseline","scarce"
16.4,0,0.640213694653002,"Almond","Marta","baseline","scarce"
16.5,0,0.647377587205452,"Almond","Marta","baseline","scarce"
16.6,0,0.654508497187474,"Almond","Marta","baseline","scarce"
16.7,0,0.66160482872723,"Almond","Marta","baseline","scarce"
16.8,0,0.668664993691415,"Almond","Marta","baseline","scarce"
16.9,0,0.675687412040671,"Almond","Marta","baseline","scarce"
17,0,0.682670512183198,"Almond","Marta","baseline","scarce"
17.1,0,0.689612731326464,"Almond","Marta","baseline","scarce"
17.2,0,0.696512515826962,"Almond","Marta","baseline","scarce"
17.3,0,0.7033683215379,"Almond","Marta","baseline","scarce"
17.4,0,0.710178614154783,"Almond","Marta","baseline","scarce"
17.5,0,0.716941869558779,"Almond","Marta","baseline","scarce"
17.6,0,0.723656574157816,"Almond","Marta","baseline","scarce"
17.7,0,0.730321225225316,"Almond","Marta","baseline","scarce"
17.8,0,0.736934331236499,"Almond","Marta","baseline","scarce"
17.9,0,0.743494412202184,"Almond","Marta","baseline","scarce"
18,0,0.75,"Almond","Marta","baseline","scarce"
18.1,0,0.756449638702953,"Almond","Marta","baseline","scarce"
18.2,0,0.762841884905253,"Almond","Marta","baseline","scarce"
18.3,0,0.769175308045341,"Almond","Marta","baseline","scarce"
18.4,0,0.775448490726051,"Almond","Marta","baseline","scarce"
18.5,0,0.781660029031811,"Almond","Marta","baseline","scarce"
18.6,0,0.787808532842837,"Almond","Marta","baseline","scarce"
18.7,0,0.793892626146236,"Almond","Marta","baseline","scarce"
18.8,0,0.799910947343957,"Almond","Marta","baseline","scarce"
18.9,0,0.805862149557503,"Almond","Marta","baseline","scarce"
19,0,0.811744900929367,"Almond","Marta","baseline","scarce"
19.1,0,0.817557884921089,"Almond","Marta","baseline","scarce"
19.2,0,0.8232998006079,"Almond","Marta","baseline","scarce"
19.3,0,0.828969362969856,"Almond","Marta","baseline","scarce"
19.4,0,0.834565303179429,"Almond","Marta","baseline","scarce"
19.5,0,0.840086368885459,"Almond","Marta","baseline","scarce"
19.6,0,0.845531324493432,"Almond","Marta","baseline","scarce"
19.7,0,0.850898951441996,"Almond","Marta","baseline","scarce"
19.8,0,0.856188048475672,"Almond","Marta","baseline","scarce"
19.9,0,0.861397431913696,"Almond","Marta","baseline","scarce"
20,0,0.866525935914913,"Almond","Marta","baseline","scarce"
20.1,0,0.871572412738697,"Almond","Marta","baseline","scarce"
20.2,0,0.876535733001805,"Almond","Marta","baseline","scarce"
20.3,0,0.881414785931133,"Almond","Marta","baseline","scarce"
20.4,0,0.8862084796123,"Almond","Marta","baseline","scarce"
20.5,0,0.890915741234015,"Almond","Marta","baseline","scarce"
20.6,0,0.895535517328171,"Almond","Marta","baseline","scarce"
20.7,0,0.900066774005603,"Almond","Marta","baseline","scarce"
20.8,0,0.904508497187474,"Almond","Marta","baseline","scarce"
20.9,0,0.908859692832216,"Almond","Marta","baseline","scarce"
21,0,0.913119387157997,"Almond","Marta","baseline","scarce"
21.1,0,0.917286626860651,"Almond","Marta","baseline","scarce"
21.2,0,0.92136047932702,"Almond","Marta","baseline","scarce"
21.3,0,0.92534003284367,"Almond","Marta","baseline","scarce"
21.4,0,0.929224396800933,"Almond","Marta","baseline","scarce"
21.5,0,0.933012701892219,"Almond","Marta","baseline","scarce"
21.6,0,0.936704100308565,"Almond","Marta","baseline","scarce"
21.7,0,0.940297765928369,"Almond","Marta","baseline","scarce"
21.8,0,0.943792894502277,"Almond","Marta","baseline","scarce"
21.9,0,0.947188703833168,"Almond","Marta","baseline","scarce"
22,0,0.95048443395121,"Almond","Marta","baseline","scarce"
22.1,0,0.953679347283932,"Almond","Marta","baseline","scarce"
22.2,0,0.9567727288213,"Almond","Marta","baseline","scarce"
22.3,0,0.959763886275725,"Almond","Marta","baseline","scarce"
22.4,0,0.962652150236998,"Almond","Marta","baseline","scarce"
22.5,0,0.965436874322102,"Almond","Marta","baseline","scarce"
22.6,0,0.968117435319868,"Almond","Marta","baseline","scarce"
22.7,0,0.970693233330452,"Almond","Marta","baseline","scarce"
22.8,0,0.973163691899582,"Almond","Marta","baseline","scarce"
22.9,0,0.975528258147577,"Almond","Marta","baseline","scarce"
23,0,0.97778640289307,"Almond","Marta","baseline","scarce"
23.1,0,0.979937620771445,"Almond","Marta","baseline","scarce"
23.2,0,0.981981430347927,"Almond","Marta","baseline","scarce"
23.3,0,0.983917374225333,"Almond","Marta","baseline","scarce"
23.4,0,0.985745019146434,"Almond","Marta","baseline","scarce"
23.5,0,0.987463956090912,"Almond","Marta","baseline","scarce"
23.6,0,0.989073800366903,"Almond","Marta","baseline","scarce"
23.7,0,0.990574191697086,"Almond","Marta","baseline","scarce"
23.8,0,0.991964794299315,"Almond","Marta","baseline","scarce"
23.9,0,0.993245296961761,"Almond","Marta","baseline","scarce"
24,0,0.994415413112564,"Almond","Marta","baseline","scarce"
24.1,0,0.995474880883967,"Almond","Marta","baseline","scarce"
24.2,0,0.996423463170919,"Almond","Marta","baseline","scarce"
24.3,0,0.997260947684137,"Almond","Marta","baseline","scarce"
24.4,0,0.997987146997619,"Almond","Marta","baseline","scarce"
24.5,0,0.99860189859059,"Almond","Marta","baseline","scarce"
24.6,0,0.999105064883868,"Almond","Marta","baseline","scarce"
24.7,0,0.999496533270657,"Almond","Marta","baseline","scarce"
24.8,0,0.999776216141752,"Almond","Marta","baseline","scarce"
24.9,0,0.999944050905137,"Almond","Marta","baseline","scarce"
25,0,1,"Almond","Marta","baseline","scarce"
25.1,0,0.985720518710212,"Almond","Marta","baseline","scarce"
25.2,0,0.971443949206303,"Almond","Marta","baseline","scarce"
25.3,0,0.957173202680398,"Almond","Marta","baseline","scarce"
25.4,0,0.942911189137232,"Almond","Marta","baseline","scarce"
25.5,0,0.928660816800768,"Almond","Marta","baseline","scarce"
25.6,0,0.91442499152116,"Almond","Marta","baseline","scarce"
25.7,0,0.900206616182217,"Almond","Marta","baseline","scarce"
25.8,0,0.886008590109459,"Almond","Marta","baseline","scarce"
25.9,0,0.871833808478907,"Almond","Marta","baseline","scarce"
26,0,0.857685161726715,"Almond","Marta","baseline","scarce"
26.1,0,0.843565534959769,"Almond","Marta","baseline","scarce"
26.2,0,0.829477807367376,"Almond","Marta","baseline","scarce"
26.3,0,0.815424851634154,"Almond","Marta","baseline","scarce"
26.4,0,0.801409533354254,"Almond","Marta","baseline","scarce"
26.5,0,0.787434710447024,"Almond","Marta","baseline","scarce"
26.6,0,0.773503232574235,"Almond","Marta","baseline","scarce"
26.7,0,0.759617940559007,"Almond","Marta","baseline","scarce"
26.8,0,0.745781665806513,"Almond","Marta","baseline","scarce"
26.9,0,0.731997229726621,"Almond","Marta","baseline","scarce"
27,0,0.71826744315857,"Almond","Marta","baseline","scarce"
27.1,0,0.7045951057978,"Almond","Marta","baseline","scarce"
27.2,0,0.690983005625052,"Almond","Marta","baseline","scarce"
27.3,0,0.677433918337866,"Almond","Marta","baseline","scarce"
27.4,0,0.66395060678457,"Almond","Marta","baseline","scarce"
27.5,0,0.650535820400902,"Almond","Marta","baseline","scarce"
27.6,0,0.637192294649359,"Almond","Marta","baseline","scarce"
27.7,0,0.6239227504614,"Almond","Marta","baseline","scarce"
27.8,0,0.610729893682608,"Almond","Marta","baseline","scarce"
27.9,0,0.597616414520933,"Almond","Marta","baseline","scarce"
28,0,0.584584986998114,"Almond","Marta","baseline","scarce"
28.1,0,0.571638268404419,"Almond","Marta","baseline","scarce"
28.2,0,0.558778898756778,"Almond","Marta","baseline","scarce"
28.3,0,0.546009500260452,"Almond","Marta","baseline","scarce"
28.4,0,0.533332676774327,"Almond","Marta","baseline","scarce"
28.5,0,0.520751013279943,"Almond","Marta","baseline","scarce"
28.6,0,0.508267075354396,"Almond","Marta","baseline","scarce"
28.7,0,0.495883408647168,"Almond","Marta","baseline","scarce"
28.8,0,0.483602538361038,"Almond","Marta","baseline","scarce"
28.9,0,0.471426968737158,"Almond","Marta","baseline","scarce"
29,0,0.459359182544402,"Almond","Marta","baseline","scarce"
29.1,0,0.447401640573097,"Almond","Marta","baseline","scarce"
29.2,0,0.435556781133231,"Almond","Marta","baseline","scarce"
29.3,0,0.423827019557246,"Almond","Marta","baseline","scarce"
29.4,0,0.412214747707527,"Almond","Marta","baseline","scarce"
29.5,0,0.400722333488653,"Almond","Marta","baseline","scarce"
29.6,0,0.389352120364562,"Almond","Marta","baseline","scarce"
29.7,0,0.378106426880678,"Almond","Marta","baseline","scarce"
29.8,0,0.366987546191129,"Almond","Marta","baseline","scarce"
29.9,0,0.355997745591145,"Almond","Marta","baseline","scarce"
30,0,0.345139266054715,"Almond","Marta","baseline","scarce"
30.1,0,0.334414321777632,"Almond","Marta","baseline","scarce"
30.2,0,0.32382509972598,"Almond","Marta","baseline","scarce"
30.3,0,0.313373759190186,"Almond","Marta","baseline","scarce"
30.4,0,0.303062431344707,"Almond","Marta","baseline","scarce"
30.5,0,0.292893218813453,"Almond","Marta","baseline","scarce"
30.6,0,0.282868195241037,"Almond","Marta","baseline","scarce"
30.7,0,0.272989404869926,"Almond","Marta","baseline","scarce"
30.8,0,0.263258862123595,"Almond","Marta","baseline","scarce"
30.9,0,0.253678551195753,"Almond","Marta","baseline","scarce"
31,0,0.244250425645742,"Almond","Marta","baseline","scarce"
31.1,0,0.234976408000177,"Almond","Marta","baseline","scarce"
31.2,0,0.225858389360917,"Almond","Marta","baseline","scarce"
31.3,0,0.216898229019444,"Almond","Marta","baseline","scarce"
31.4,0,0.208097754077725,"Almond","Marta","baseline","scarce"
31.5,0,0.19945875907564,"Almond","Marta","baseline","scarce"
31.6,0,0.190983005625053,"Almond","Marta","baseline","scarce"
31.7,0,0.182672222050593,"Almond","Marta","baseline","scarce"
31.8,0,0.174528103037226,"Almond","Marta","baseline","scarce"
31.9,0,0.166552309284683,"Almond","Marta","baseline","scarce"
32,0,0.158746467168819,"Almond","Marta","baseline","scarce"
32.1,0,0.151112168409977,"Almond","Marta","baseline","scarce"
32.2,0,0.143650969748411,"Almond","Marta","baseline","scarce"
32.3,0,0.136364392626843,"Almond","Marta","baseline","scarce"
32.4,0,0.129253922880223,"Almond","Marta","baseline","scarce"
32.5,0,0.122321010432744,"Almond","Marta","baseline","scarce"
32.6,0,0.115567069002186,"Almond","Marta","baseline","scarce"
32.7,0,0.108993475811632,"Almond","Marta","baseline","scarce"
32.8,0,0.102601571308641,"Almond","Marta","baseline","scarce"
32.9,0,0.0963926588919085,"Almond","Marta","baseline","scarce"
33,0,0.0903680046454816,"Almond","Marta","baseline","scarce"
33.1,0,0.0845288370805939,"Almond","Marta","baseline","scarce"
33.2,0,0.0788763468851498,"Almond","Marta","baseline","scarce"
33.3,0,0.0734116866809283,"Almond","Marta","baseline","scarce"
33.4,0,0.0681359707885475,"Almond","Marta","baseline","scarce"
33.5,0,0.0630502750002384,"Almond","Marta","baseline","scarce"
33.6,0,0.0581556363604754,"Almond","Marta","baseline","scarce"
33.7,0,0.05345305295451,"Almond","Marta","baseline","scarce"
33.8,0,0.0489434837048461,"Almond","Marta","baseline","scarce"
33.9,0,0.0446278481757031,"Almond","Marta","baseline","scarce"
34,0,0.0405070263855026,"Almond","Marta","baseline","scarce"
