species,cultivar,location,climatic_classification,climatic_data,year,dormancy_break_field,breaking_dormancy_40_baggiolini,begin_flowering_f5,flowering_f50,flowering_f90,end_flowering,ripening,bud_drop,flower_anomaly,spring_frost_damage,productivity,fruit_quality,rootstock,plantation_framework,training_system,irrigation_system,source,comment,country
Peach,Royal Glory,Mornag,Warm,Yes,2001,NA,NA,NA,3/7/2001,NA,NA,6/12/2001,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Carnival,Mornag,Warm,Yes,2001,NA,NA,NA,3/11/2001,NA,NA,8/7/2001,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Early May Crest,Mornag,Warm,Yes,2006,NA,NA,3/6/2006,3/14/2006,NA,NA,5/20/2006,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Royal Glory,Mornag,Warm,Yes,2006,NA,NA,3/16/2006,3/25/2006,NA,NA,6/16/2006,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Early May Crest,Mornag,Warm,Yes,2007,NA,NA,3/19/2007,3/29/2007,NA,NA,5/31/2007,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Royal Glory,Mornag,Warm,Yes,2007,NA,NA,3/29/2007,4/11/2007,NA,NA,6/30/2007,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Early May Crest,Mornag,Warm,Yes,2008,NA,NA,3/8/2008,3/15/2008,NA,NA,5/26/2008,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Royal Glory,Mornag,Warm,Yes,2008,NA,NA,3/18/2008,3/26/2008,NA,NA,6/22/2008,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Early May Crest,Mornag,Warm,Yes,2009,NA,NA,3/10/2009,3/19/2009,NA,NA,5/28/2009,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Royal Glory,Mornag,Warm,Yes,2009,NA,NA,3/20/2009,3/30/2009,NA,NA,7/7/2009,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Early May Crest,Mornag,Warm,Yes,2010,NA,NA,3/18/2010,3/15/2010,NA,NA,5/31/2010,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Royal Glory,Mornag,Warm,Yes,2010,NA,NA,3/28/2010,4/10/2010,NA,NA,7/3/2010,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Early May Crest,Mornag,Warm,Yes,2011,NA,NA,3/14/2011,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Tunisia
Peach,Royal Glory,Mornag,Warm,Yes,2011,NA,NA,3/27/2011,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Tunisia
Japanese plum,Cir-15,Cieza,,Yes,2022,NA,NA,NA,2/9/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Angeleno,Cieza,,Yes,2022,NA,NA,NA,3/9/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Amber,Cieza,,Yes,2022,NA,NA,NA,3/10/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Diamond,Cieza,,Yes,2022,NA,NA,NA,2/23/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Gold,Cieza,,Yes,2022,NA,NA,NA,2/28/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Splendor,Cieza,,Yes,2022,NA,NA,NA,2/21/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Crimson Globe,Cieza,,Yes,2022,NA,NA,NA,3/9/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Early Queen,Cieza,,Yes,2022,NA,NA,NA,2/23/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Fortune,Cieza,,Yes,2022,NA,NA,NA,3/9/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Golden Japan,Cieza,,Yes,2022,NA,NA,NA,3/18/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Larry Ann,Cieza,,Yes,2022,NA,NA,NA,3/11/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2022,NA,NA,NA,2/18/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2022,NA,NA,NA,2/23/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Royal Diamond,Cieza,,Yes,2022,NA,NA,NA,3/25/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Royal Garnet,Cieza,,Yes,2022,NA,NA,NA,3/15/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Santa Rosa,Cieza,,Yes,2022,NA,NA,NA,3/18/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Santa Rosa Precoz,Cieza,,Yes,2022,NA,NA,NA,2/23/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2022,NA,NA,NA,2/25/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Kiss,Cieza,,Yes,2022,NA,NA,NA,3/12/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Victoria Madre,Cieza,,Yes,2022,NA,NA,NA,2/2/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Victoria Myrtea Injerto,Cieza,,Yes,2022,NA,NA,NA,2/2/2022,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2021,NA,NA,NA,2/13/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Splendor,Cieza,,Yes,2021,NA,NA,NA,2/13/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Archena,,Yes,2021,NA,NA,NA,2/14/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2021,NA,NA,NA,2/15/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Early Queen,Cieza,,Yes,2021,NA,NA,NA,2/12/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Fortune,Cieza,,Yes,2021,NA,NA,NA,2/21/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Golden Japan,Cieza,,Yes,2021,NA,NA,NA,2/24/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Amber,Cieza,,Yes,2021,NA,NA,NA,2/23/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Santa Rosa,Archena,,Yes,2021,NA,NA,NA,2/22/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Santa Rosa,Cieza,,Yes,2021,NA,NA,NA,2/24/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Angeleno,Cieza,,Yes,2021,NA,NA,NA,2/21/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2017,NA,NA,NA,2/24/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2018,NA,NA,NA,2/26/2018,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2020,NA,NA,NA,2/23/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2016,NA,NA,NA,2/12/2016,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2017,NA,NA,NA,2/20/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2018,NA,NA,NA,2/12/2018,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Amber,Cieza,,Yes,2016,NA,NA,NA,3/5/2016,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Amber,Cieza,,Yes,2017,NA,NA,NA,2/24/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Diamond,Cieza,,Yes,2017,NA,NA,NA,2/23/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Diamond,Cieza,,Yes,2020,NA,NA,NA,2/22/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Gold,Cieza,,Yes,2016,NA,NA,NA,3/1/2016,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Gold,Cieza,,Yes,2017,NA,NA,NA,2/26/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Gold,Cieza,,Yes,2018,NA,NA,NA,3/2/2018,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Star,Cieza,,Yes,2015,NA,NA,NA,3/5/2015,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Star,Cieza,,Yes,2016,NA,NA,NA,3/4/2016,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Star,Cieza,,Yes,2017,NA,NA,NA,2/27/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Crimson Globe,Cieza,,Yes,2020,NA,NA,NA,2/24/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Crimson Globe,Cieza,,Yes,2021,NA,NA,NA,2/19/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Early Queen,Cieza,,Yes,2020,NA,NA,NA,2/22/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Early Queen,Cieza,,Yes,2021,NA,NA,NA,2/22/2021,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Fortune,Cieza,,Yes,2016,NA,NA,NA,2/29/2016,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Fortune,Cieza,,Yes,2017,NA,NA,NA,2/25/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Larry Ann,Cieza,,Yes,2020,NA,NA,NA,3/2/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Larry Ann,Cieza,,Yes,2017,NA,NA,NA,3/2/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Mayero Costera ,Cieza,,Yes,2016,NA,NA,NA,2/29/2016,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Mayero Costera ,Cieza,,Yes,2017,NA,NA,NA,3/2/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2017,NA,NA,NA,2/26/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2018,NA,NA,NA,2/24/2018,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Royal Garnet,Cieza,,Yes,2017,NA,NA,NA,2/28/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Royal Garnet,Cieza,,Yes,2020,NA,NA,NA,2/29/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Santa Rosa,Cieza,,Yes,2017,NA,NA,NA,3/3/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Santa Rosa,Cieza,,Yes,2020,NA,NA,NA,2/28/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2017,NA,NA,NA,2/24/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2018,NA,NA,NA,2/26/2018,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Dew,Cieza,,Yes,2020,NA,NA,NA,2/23/2020,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Gold,Cieza,,Yes,2015,NA,NA,NA,3/10/2015,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Gold,Cieza,,Yes,2017,NA,NA,NA,3/8/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Sun Kiss,Cieza,,Yes,2017,NA,NA,NA,3/9/2017,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
European plum,Katinka,Klein-Altendorf,Cold,Yes,1995,NA,NA,4/8/1995,4/11/1995,NA,4/25/1995,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,1996,NA,NA,4/21/1996,4/27/1996,NA,5/9/1996,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,1997,NA,NA,3/29/1997,4/1/1997,NA,4/11/1997,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,1998,NA,NA,4/3/1998,4/4/1998,NA,4/14/1998,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,1999,NA,NA,4/5/1999,4/7/1999,NA,4/11/1999,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2000,NA,NA,4/13/2000,4/15/2000,NA,4/23/2000,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2001,NA,NA,4/10/2001,4/14/2001,NA,4/20/2001,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2002,NA,NA,3/23/2002,3/27/2002,NA,4/6/2002,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2003,NA,NA,4/2/2003,4/7/2003,NA,4/16/2003,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2004,NA,NA,4/4/2004,4/6/2004,NA,4/18/2004,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2005,NA,NA,4/8/2005,4/10/2005,NA,4/15/2005,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2006,NA,NA,4/24/2006,4/27/2006,NA,5/4/2006,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2007,NA,NA,4/7/2007,4/9/2007,NA,4/14/2007,NA,NA,,NA,NA,NA,,St.J.A.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2008,NA,NA,4/4/2008,4/7/2008,NA,4/19/2008,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2009,NA,NA,NA,4/15/2009,NA,4/15/2009,NA,NA,,NA,NA,NA,,Wangenh.,,,,Own data,Germany
European plum,Katinka,Klein-Altendorf,Cold,Yes,2010,NA,NA,4/15/2010,4/17/2010,NA,4/25/2010,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1984,NA,NA,5/3/1984,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1985,NA,NA,5/5/1985,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1986,NA,NA,5/6/1986,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1987,NA,NA,4/27/1987,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1988,NA,NA,4/23/1988,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1989,NA,NA,4/8/1989,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1990,NA,NA,3/24/1990,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1991,NA,NA,4/10/1991,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1992,NA,NA,4/19/1992,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1993,NA,NA,4/21/1993,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1994,NA,NA,4/16/1994,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1995,NA,NA,4/17/1995,4/23/1995,NA,4/30/1995,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1996,NA,NA,4/25/1996,4/29/1996,NA,5/9/1996,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1997,NA,NA,4/7/1997,4/10/1997,NA,4/23/1997,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1998,NA,NA,4/7/1998,4/12/1998,NA,4/19/1998,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,1999,NA,NA,4/8/1999,4/11/1999,NA,4/22/1999,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2000,NA,NA,4/16/2000,4/18/2000,NA,4/27/2000,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2001,NA,NA,4/24/2001,4/27/2001,NA,5/3/2001,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2002,NA,NA,4/4/2002,4/6/2002,NA,4/14/2002,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2003,NA,NA,4/12/2003,4/14/2003,NA,4/21/2003,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2004,NA,NA,4/13/2004,4/15/2004,NA,4/23/2004,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2005,NA,NA,4/15/2005,4/17/2005,NA,4/24/2005,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2006,NA,NA,4/28/2006,5/4/2006,NA,5/9/2006,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2007,NA,NA,4/13/2007,4/14/2007,NA,4/24/2007,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Krämer Hauszw.,Klein-Altendorf,Cold,Yes,2008,NA,NA,4/15/2008,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1985,NA,NA,4/27/1985,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1986,NA,NA,5/3/1986,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1987,NA,NA,4/25/1987,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1988,NA,NA,4/19/1988,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1989,NA,NA,3/29/1989,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1990,NA,NA,3/18/1990,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1991,NA,NA,4/9/1991,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1992,NA,NA,4/12/1992,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1993,NA,NA,4/10/1993,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1994,NA,NA,4/6/1994,NA,NA,NA,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1995,NA,NA,4/3/1995,4/6/1995,NA,4/23/1995,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1996,NA,NA,4/21/1996,4/24/1996,NA,5/6/1996,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1997,NA,NA,4/1/1997,4/6/1997,NA,4/15/1997,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1998,NA,NA,4/2/1998,4/5/1998,NA,4/16/1998,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,1999,NA,NA,4/3/1999,4/7/1999,NA,4/12/1999,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,2000,NA,NA,4/9/2000,4/12/2000,NA,4/23/2000,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,2001,NA,NA,4/8/2001,4/11/2001,NA,4/22/2001,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,2002,NA,NA,3/24/2002,3/27/2002,NA,4/11/2002,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,2003,NA,NA,4/1/2003,4/4/2003,NA,4/17/2003,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,President,Klein-Altendorf,Cold,Yes,2004,NA,NA,4/3/2004,4/4/2004,NA,4/17/2004,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,1996,NA,NA,4/25/1996,4/28/1996,NA,5/8/1996,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,1997,NA,NA,4/7/1997,4/10/1997,NA,4/24/1997,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,1998,NA,NA,4/9/1998,4/12/1998,NA,4/19/1998,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,1999,NA,NA,4/10/1999,4/11/1999,NA,4/22/1999,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2000,NA,NA,4/17/2000,4/19/2000,NA,4/26/2000,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2001,NA,NA,4/24/2001,4/26/2001,NA,5/1/2001,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2002,NA,NA,3/31/2002,4/2/2002,NA,4/13/2002,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2003,NA,NA,4/12/2003,4/14/2003,NA,4/22/2003,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2004,NA,NA,4/15/2004,4/16/2004,NA,4/23/2004,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2005,NA,NA,4/16/2005,4/18/2005,NA,4/25/2005,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2006,NA,NA,4/28/2006,5/4/2006,NA,5/9/2006,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2007,NA,NA,4/13/2007,4/14/2007,NA,4/24/2007,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2008,NA,NA,4/15/2008,4/20/2008,NA,4/26/2008,NA,NA,,NA,NA,NA,,St.J.A.,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2009,NA,NA,4/12/2009,4/14/2009,NA,4/20/2009,NA,NA,,NA,NA,NA,,St.J.A.,,,,Own data,Germany
European plum,Wolff,Klein-Altendorf,Cold,Yes,2010,NA,NA,4/18/2010,4/20/2010,NA,4/29/2010,NA,NA,,NA,NA,NA,,,,,,Own data,Germany
Japanese plum,Pioneer,Cieza,,Yes,2012,NA,NA,NA,3/5/2012,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2013,NA,NA,NA,2/16/2013,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Pioneer,Cieza,,Yes,2014,NA,NA,NA,2/11/2014,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Splendor,Cieza,,Yes,2012,NA,NA,NA,3/7/2012,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Splendor,Cieza,,Yes,2013,NA,NA,NA,2/14/2013,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Black Splendor,Cieza,,Yes,2014,NA,NA,NA,2/17/2014,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2012,NA,NA,NA,3/12/2012,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2013,NA,NA,NA,2/25/2013,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
Japanese plum,Red Beauty,Cieza,,Yes,2014,NA,NA,NA,2/20/2014,NA,NA,NA,NA,,NA,NA,NA,,,,,,,Spain
